account_id	invoice_period_from	invoice_period_until	invoice_days	invoice_amount
0010L00001qxTrKQAU	2021-01-18	2022-01-17	365	1181
0010L00001qxTrKQAU	2022-01-18	2023-01-17	365	2469
0010L00001rCbg3QAC	2020-01-23	2021-01-22	366	7033
0010L00001rCbymQAC	2020-01-22	2021-01-21	366	6657
0010L00001rCbymQAC	2021-01-22	2022-01-21	365	4017
0010L00001rCbymQAC	2021-06-16	2022-01-21	220	2497
0010L00001rCbymQAC	2022-01-22	2023-01-21	365	2616
0010L00001rCbymQAC	2022-07-26	2023-01-21	180	170
0010L00001rCbymQAC	2023-01-22	2024-01-21	365	3828
0010L00001rCc4kQAC	2020-01-24	2021-01-23	366	4612
0010L00001rCe5tQAC	2020-01-16	2021-01-15	366	607
0010L00001rCe5tQAC	2021-01-16	2022-01-15	365	735
0010L00001rCe5tQAC	2022-01-16	2023-01-15	365	878
0010L00001rCe5tQAC	2023-01-16	2024-01-15	365	962
0010L00001rCjQPQA0	2020-01-30	2021-01-29	366	1863
0010L00001rCjQPQA0	2021-01-30	2022-01-29	365	4281
0010L00001rCjQPQA0	2022-01-30	2023-01-29	365	3322
0010L00001rCjQPQA0	2023-01-30	2024-01-29	365	2971
0010L00001rCmP3QAK	2020-01-23	2021-01-22	366	6121
0010L00001rCmP3QAK	2020-09-14	2021-09-13	365	372
0010L00001rCoi6QAC	2020-01-23	2021-01-22	366	1399
0010L00001rCoi6QAC	2021-02-05	2022-02-04	365	2606
0010L00001rCoi6QAC	2022-02-05	2023-02-04	365	2997
0010L00001rCvz1QAC	2021-05-12	2022-05-11	365	2313
0010L00001rD8FNQA0	2020-01-06	2020-06-19	166	646
0010L00001rDcp6QAC	2020-02-09	2021-02-08	366	4486
0010L00001rDcp6QAC	2021-02-09	2022-02-08	365	7591
0010L00001rDcp6QAC	2022-02-09	2023-02-08	365	2143
0010L00001rDnAaQAK	2020-01-30	2021-01-29	366	6146
0010L00001rDnAaQAK	2021-02-09	2022-02-08	365	4119
0010L00001rDpH8QAK	2020-01-30	2021-01-29	366	2035
0010L00001rDpH8QAK	2020-01-31	2021-01-30	366	2675
0010L00001rDrFmQAK	2020-06-15	2021-06-14	365	1726
0010L00001rDui2QAC	2020-03-07	2021-03-06	365	6691
0010L00001rDui2QAC	2021-01-29	2021-03-06	37	91
0010L00001rDui2QAC	2021-03-07	2022-03-06	365	3969
0010L00001rDui2QAC	2022-03-07	2023-03-06	365	5058
0010L00001rDuwFQAS	2020-03-21	2021-03-20	365	1228
0010L00001rDz44QAC	2020-02-01	2021-01-31	366	7758
0010L00001rDz44QAC	2020-07-20	2021-01-31	196	762
0010L00001rDz44QAC	2021-02-01	2022-01-31	365	7755
0010L00001rDz44QAC	2021-03-17	2022-01-31	321	635
0010L00001rDz44QAC	2021-04-09	2022-01-31	298	1404
0010L00001rDz44QAC	2022-02-01	2023-01-31	365	10687
0010L00001rE28HQAS	2020-04-28	2021-04-27	365	8561
0010L00001rE28HQAS	2021-04-28	2022-04-27	365	8876
0010L00001rE28HQAS	2022-04-28	2023-04-27	365	5682
0010L00001rE2YkQAK	2020-02-05	2021-02-04	366	1557
0010L00001rE2YkQAK	2021-02-05	2022-02-04	365	1256
0010L00001rE2YkQAK	2022-02-05	2023-02-04	365	988
0010L00001rE2YkQAK	2023-02-05	2024-02-04	365	1978
0010L00001rE3YOQA0	2020-02-09	2021-02-08	366	1900
0010L00001rEDytQAG	2020-02-06	2021-02-05	366	1188
0010L00001rEPV9QAO	2020-02-11	2021-02-10	366	2203
0010L00001rEViaQAG	2020-02-08	2021-02-07	366	5045
0010L00001rEXjqQAG	2020-06-27	2021-06-26	365	2031
0010L00001rEXjqQAG	2021-06-27	2022-06-26	365	1777
0010L00001rEXjqQAG	2022-06-27	2023-06-26	365	3022
0010L00001rEYozQAG	2020-02-09	2021-02-08	366	1722
0010L00001rEr5aQAC	2020-03-01	2021-02-28	365	4729
0010L00001rEr5aQAC	2021-03-01	2022-02-28	365	677
0010L00001rEr5aQAC	2022-03-01	2023-02-28	365	646
0010L00001rEr5aQAC	2022-09-28	2023-02-28	154	95
0010L00001rEsHZQA0	2020-03-14	2021-03-13	365	810
0010L00001rEsHZQA0	2021-03-14	2022-03-13	365	550
0010L00001rEsHZQA0	2022-03-14	2023-03-13	365	461
0010L00001rF5UhQAK	2020-03-12	2021-03-11	365	8894
0010L00001rF5UhQAK	2021-03-12	2022-03-11	365	6197
0010L00001rF751QAC	2020-02-27	2021-02-26	366	2334
0010L00001rF751QAC	2021-02-27	2022-02-26	365	2644
0010L00001rF751QAC	2022-01-04	2022-02-26	54	314
0010L00001rF751QAC	2022-02-27	2023-02-26	365	1448
0010L00001rF7P7QAK	2020-03-24	2021-03-23	365	8424
0010L00001rF7P7QAK	2020-04-13	2021-03-23	345	6031
0010L00001rF7P7QAK	2020-06-04	2021-03-23	293	1524
0010L00001rF7P7QAK	2020-09-15	2021-03-23	190	1345
0010L00001rF7P7QAK	2020-11-12	2021-03-23	132	201
0010L00001rF7P7QAK	2020-11-17	2021-03-23	127	71
0010L00001rF7P7QAK	2021-03-24	2022-03-23	365	672
0010L00001rFg9AQAS	2020-02-26	2021-02-25	366	318
0010L00001rFiPpQAK	2020-03-19	2021-03-18	365	2794
0010L00001rFkcPQAS	2020-02-27	2021-02-26	366	3392
0010L00001rFkcPQAS	2021-02-27	2022-02-26	365	4431
0010L00001rFkcPQAS	2022-02-27	2023-02-26	365	1864
0010L00001rFsDrQAK	2020-03-01	2021-02-28	365	2434
0010L00001rFsDrQAK	2021-05-11	2022-05-10	365	1546
0010L00001rG2ZIQA0	2020-04-23	2021-04-22	365	3610
0010L00001rG2ZIQA0	2021-04-23	2022-04-22	365	2469
0010L00001rG2ZIQA0	2022-04-23	2023-04-22	365	1170
0010L00001rcML5QAM	2020-05-15	2021-05-14	365	676
0010L00001rcML5QAM	2021-05-15	2022-05-14	365	715
0010L00001rcML5QAM	2022-05-15	2023-05-14	365	1001
0010L00001rcPmsQAE	2020-03-22	2021-03-21	365	3053
0010L00001rpoebQAA	2020-03-26	2021-03-25	365	4751
0010L00001rpoebQAA	2021-03-26	2022-03-25	365	4922
0010L00001rpoebQAA	2022-03-26	2023-03-25	365	2801
0010L00001rq1PvQAI	2020-05-03	2021-05-02	365	1567
0010L00001rq1PvQAI	2020-08-28	2021-05-02	248	285
0010L00001rq1PvQAI	2021-02-16	2021-05-02	76	158
0010L00001rq1PvQAI	2021-05-03	2022-05-02	365	3006
0010L00001rq1PvQAI	2022-05-03	2023-05-02	365	1819
0010L00001rqCRNQA2	2020-03-29	2021-03-28	365	4917
0010L00001rqCRNQA2	2021-03-29	2022-03-28	365	9282
0010L00001rqCRNQA2	2022-03-29	2023-03-28	365	5044
0010L00001s0XxOQAU	2020-03-23	2021-03-22	365	3259
0010L00001s0XxOQAU	2021-03-23	2022-03-22	365	3595
0010L00001s0XxOQAU	2022-03-23	2023-03-22	365	1497
0010L00001s0gZJQAY	2021-06-10	2022-06-09	365	22813
0010L00001sBZpmQAG	2020-04-13	2021-04-12	365	4269
0010L00001sBZpmQAG	2021-04-13	2022-04-12	365	5868
0010L00001sBoFdQAK	2020-05-04	2021-05-03	365	1098
0010L00001sBoFdQAK	2021-05-04	2022-05-03	365	1816
0010L00001sBoFdQAK	2022-05-04	2025-05-03	1096	2535
0010L00001sBtlXQAS	2020-01-31	2021-01-30	366	736
0010L00001sCO9JQAW	2020-04-23	2021-04-22	365	299
0010L00001sCO9JQAW	2021-04-26	2022-04-25	365	1016
0010L00001sCO9JQAW	2022-04-26	2023-04-25	365	1193
0010L00001sCUaTQAW	2020-08-31	2021-08-30	365	2128
0010L00001sCUaTQAW	2020-12-17	2021-08-30	257	535
0010L00001sCUaTQAW	2021-08-31	2022-08-30	365	2368
0010L00001sCVqTQAW	2020-05-04	2021-05-03	365	9439
0010L00001sCVqTQAW	2021-05-04	2022-05-03	365	15234
0010L00001sCWOqQAO	2020-06-07	2021-06-06	365	3115
0010L00001sCqXfQAK	2020-05-03	2021-05-02	365	3419
0010L00001sCv5NQAS	2020-05-15	2021-05-14	365	3059
0010L00001sCv5NQAS	2021-05-15	2022-05-14	365	2370
0010L00001sCv5NQAS	2022-05-15	2023-05-14	365	2288
0010h00001XX4FIAA1	2020-05-30	2021-05-29	365	1194
0010h00001XX5l1AAD	2021-07-12	2022-07-11	365	2390
0010h00001XX5l1AAD	2022-07-12	2023-07-11	365	6602
0010h00001XXAveAAH	2020-11-27	2021-11-26	365	2103
0010h00001XXFoxAAH	2020-06-08	2022-06-07	730	31293
0010h00001XXFoxAAH	2022-06-08	2024-06-07	731	20791
0010h00001XXFt1AAH	2020-08-01	2021-07-31	365	12433
0010h00001XXG9OAAX	2021-05-21	2022-05-20	365	2025
0010h00001XXG9OAAX	2022-05-21	2023-05-20	365	2116
0010h00001XXLlCAAX	2020-07-16	2021-07-15	365	1927
0010h00001XXLlCAAX	2021-07-16	2022-07-15	365	1381
0010h00001XXLlCAAX	2022-07-16	2023-07-15	365	1914
0010h00001XXPChAAP	2020-05-31	2021-05-30	365	6617
0010h00001XXPChAAP	2021-05-31	2022-05-30	365	1759
0010h00001XXPChAAP	2022-05-31	2023-05-30	365	2632
0010h00001YYskgAAD	2020-07-31	2021-07-30	365	13724
0010h00001YYskgAAD	2020-08-13	2021-07-30	352	456
0010h00001YYskgAAD	2020-12-10	2021-07-30	233	364
0010h00001YYskgAAD	2021-02-04	2021-07-30	177	1
0010h00001YYskgAAD	2021-02-16	2021-07-30	165	128
0010h00001YYskgAAD	2021-03-17	2021-07-30	136	52
0010h00001YYvx0AAD	2020-06-08	2021-06-07	365	1576
0010h00001YYvx0AAD	2021-06-08	2022-06-07	365	2570
0010h00001YYvx0AAD	2022-06-08	2023-06-07	365	2358
0010h00001YYxglAAD	2020-06-19	2021-06-18	365	2592
0010h00001YYyftAAD	2020-06-28	2021-06-27	365	4369
0010h00001YYyftAAD	2021-06-28	2022-06-27	365	4439
0010h00001YYz9cAAD	2020-09-24	2021-09-23	365	1019
0010h00001YZ3gTAAT	2021-08-24	2022-08-23	365	3756
0010h00001YZ3gTAAT	2022-08-24	2023-08-23	365	3866
0010h00001YZ46HAAT	2020-07-12	2021-07-11	365	6718
0010h00001YZ5r9AAD	2020-06-23	2021-06-22	365	3845
0010h00001YZK3BAAX	2020-06-15	2021-06-14	365	1701
0010h00001YZK3BAAX	2021-06-15	2022-06-14	365	1133
0010h00001Ya0jJAAR	2020-07-17	2021-07-16	365	1597
0010h00001Ya3gjAAB	2020-07-12	2021-07-11	365	1234
0010h00001Ya8dhAAB	2020-06-26	2021-06-25	365	4538
0010h00001Ya8dhAAB	2021-06-26	2022-06-25	365	2985
0010h00001Ya8dhAAB	2022-06-26	2023-06-25	365	5820
0010h00001YaFt5AAF	2020-07-02	2021-07-01	365	1757
0010h00001YaFt5AAF	2021-07-02	2022-07-01	365	1262
0010h00001YaHHxAAN	2020-07-03	2021-07-02	365	1644
0010h00001YaIPKAA3	2020-08-31	2021-08-30	365	1379
0010h00001YaIPKAA3	2021-08-31	2022-08-30	365	1751
0010h00001YacoBAAR	2020-11-30	2021-11-29	365	3907
0010h00001YajqWAAR	2020-08-06	2021-08-05	365	6685
0010h00001YajqWAAR	2021-08-06	2022-08-05	365	1541
0010h00001YajqWAAR	2022-08-06	2023-08-05	365	996
0010h00001Yan8QAAR	2020-10-31	2021-10-30	365	1816
0010h00001Yan8QAAR	2021-10-31	2022-10-30	365	981
0010h00001Yan8QAAR	2022-10-31	2023-10-30	365	984
0010h00001YanLLAAZ	2021-02-08	2022-02-07	365	2114
0010h00001YanLLAAZ	2022-02-08	2023-02-07	365	1862
0010h00001YawmXAAR	2021-08-22	2022-08-21	365	3620
0010h00001YawmXAAR	2022-08-22	2023-08-21	365	3748
0010h00001YayBPAAZ	2022-04-13	2023-04-12	365	1248
0010h00001YayuHAAR	2021-07-07	2022-07-06	365	264
0010h00001YbDdfAAF	2020-07-30	2021-07-29	365	2404
0010h00001YbDdfAAF	2021-07-30	2022-07-29	365	1664
0010h00001YbDdfAAF	2022-07-30	2023-07-29	365	2787
0010h00001YbDdfAAF	2023-07-30	2023-12-31	155	1078
0010h00001YbFvkAAF	2020-07-26	2021-07-25	365	3410
0010h00001YbFvkAAF	2021-07-26	2022-07-25	365	1520
0010h00001YbMw0AAF	2020-07-30	2021-07-29	365	780
0010h00001YbMw0AAF	2021-07-30	2022-07-29	365	1137
0010h00001YbOOXAA3	2021-08-31	2022-08-30	365	2251
0010h00001YbOOXAA3	2022-08-31	2024-08-30	731	4851
0010h00001YbOp9AAF	2021-07-31	2022-07-30	365	5290
0010h00001YbOp9AAF	2022-07-31	2023-07-30	365	3223
0010h00001YbZAAAA3	2020-08-09	2021-08-08	365	1868
0010h00001YkikIAAR	2020-08-14	2021-08-13	365	1311
0010h00001YkikIAAR	2022-02-01	2023-01-31	365	2154
0010h00001YkkcnAAB	2021-05-24	2022-05-23	365	2994
0010h00001YkkcnAAB	2022-05-24	2023-05-23	365	3088
0010h00001YkkdgAAB	2020-07-15	2021-07-14	365	12367
0010h00001YkkdgAAB	2020-10-02	2021-07-14	286	139
0010h00001YkkdgAAB	2020-10-12	2021-07-14	276	123
0010h00001YkkdgAAB	2021-04-22	2021-07-14	84	21
0010h00001YkkdpAAB	2021-12-31	2022-12-30	365	2453
0010h00001YkkdpAAB	2022-12-31	2023-12-30	365	3170
0010h00001YkklaAAB	2021-01-06	2022-01-05	365	1847
0010h00001YklNjAAJ	2021-02-12	2022-02-15	369	2638
0010h00001YklNjAAJ	2022-02-16	2023-02-15	365	4608
0010h00001YklYsAAJ	2021-08-09	2022-08-08	365	1987
0010h00001YklZrAAJ	2021-11-10	2022-11-09	365	2444
0010h00001YklZrAAJ	2022-11-10	2023-11-09	365	3412
0010h00001YklhvAAB	2021-12-06	2022-12-05	365	5841
0010h00001YkliDAAR	2022-01-01	2022-12-31	365	12574
0010h00001YkliDAAR	2023-01-01	2023-12-31	365	9663
0010h00001YkliJAAR	2021-02-14	2022-02-13	365	1325
0010h00001YkliJAAR	2022-02-14	2023-02-13	365	1966
0010h00001YkmI1AAJ	2022-03-28	2023-03-27	365	10930
0010h00001YkmIiAAJ	2021-04-14	2022-04-13	365	4046
0010h00001YkmIiAAJ	2022-04-14	2023-04-13	365	4317
0010h00001YkmImAAJ	2020-08-14	2021-08-13	365	406
0010h00001YkmPwAAJ	2020-10-30	2021-10-29	365	3650
0010h00001YknN9AAJ	2020-03-28	2021-03-27	365	1052
0010h00001YknN9AAJ	2021-03-28	2022-03-27	365	1235
0010h00001YknOzAAJ	2022-04-09	2023-04-08	365	5584
0010h00001YknQoAAJ	2021-12-21	2022-12-20	365	3352
0010h00001YknQoAAJ	2022-12-21	2023-12-20	365	7891
0010h00001YknR0AAJ	2021-07-14	2022-07-13	365	8984
0010h00001YknR0AAJ	2022-07-14	2023-07-13	365	3146
0010h00001YknVeAAJ	2021-06-30	2022-06-29	365	26043
0010h00001YknVeAAJ	2022-06-30	2023-06-29	365	30839
0010h00001YknemAAB	2021-11-01	2022-10-31	365	8471
0010h00001YknemAAB	2022-11-01	2023-10-31	365	6872
0010h00001Yknf4AAB	2021-11-14	2022-11-13	365	2999
0010h00001Yknf4AAB	2022-11-14	2023-11-13	365	2326
0010h00001YknfQAAR	2021-11-01	2022-10-31	365	792
0010h00001YkngdAAB	2022-03-17	2023-03-16	365	736
0010h00001Yko19AAB	2021-05-08	2022-05-07	365	8052
0010h00001Yko19AAB	2021-06-11	2022-05-07	331	425
0010h00001Yko19AAB	2022-05-08	2023-05-07	365	14376
0010h00001Yko19AAB	2022-08-15	2023-05-07	266	563
0010h00001Yko1tAAB	2021-05-31	2022-05-30	365	5703
0010h00001Yko1tAAB	2022-05-31	2023-05-30	365	2260
0010h00001Yko1wAAB	2021-05-27	2022-05-26	365	15373
0010h00001Yko1wAAB	2022-05-27	2023-05-26	365	7857
0010h00001Yko30AAB	2021-09-03	2022-09-02	365	4209
0010h00001Yko30AAB	2022-09-03	2023-09-02	365	5073
0010h00001YkoBRAAZ	2021-05-26	2022-05-25	365	10908
0010h00001YkoBRAAZ	2021-08-04	2022-05-25	295	1001
0010h00001YkoBRAAZ	2022-05-26	2023-05-25	365	4737
0010h00001YkoIzAAJ	2021-06-27	2023-06-26	730	14406
0010h00001YkoJ0AAJ	2020-06-22	2021-06-21	365	244
0010h00001YkoTQAAZ	2021-12-31	2022-12-30	365	2921
0010h00001YkoTQAAZ	2022-12-31	2024-12-30	731	11104
0010h00001YkoU3AAJ	2021-05-12	2022-06-28	413	4912
0010h00001YkoU3AAJ	2022-07-07	2023-07-06	365	6610
0010h00001YkoY4AAJ	2021-04-01	2022-03-31	365	37208
0010h00001YkoahAAB	2022-04-05	2023-04-04	365	1133
0010h00001YkobAAAR	2021-12-10	2023-12-09	730	13837
0010h00001YkocKAAR	2021-12-20	2022-12-19	365	3495
0010h00001YkocKAAR	2022-12-20	2023-12-19	365	3395
0010h00001Ykp9oAAB	2021-12-01	2022-11-30	365	2043
0010h00001Ykp9oAAB	2022-12-01	2023-11-30	365	3827
0010h00001YkpcVAAR	2021-09-27	2022-09-26	365	7089
0010h00001YkpcVAAR	2022-09-27	2023-09-26	365	3506
0010h00001Ykq1WAAR	2021-05-25	2022-05-24	365	2208
0010h00001Ykq1WAAR	2022-05-25	2023-05-24	365	3193
0010h00001YkvJRAAZ	2021-12-30	2022-12-29	365	3631
0010h00001YkvJRAAZ	2022-12-30	2023-12-29	365	6629
0010h00001Yky2tAAB	2020-02-01	2021-01-31	366	2665
0010h00001Yky2tAAB	2021-02-01	2022-01-31	365	1137
0010h00001Yky2tAAB	2022-02-01	2023-01-31	365	1471
0010h00001YlD5TAAV	2020-08-24	2021-08-23	365	4420
0010h00001YlD5TAAV	2021-08-24	2022-08-23	365	1609
0010h00001YlD5TAAV	2022-08-24	2023-08-23	365	813
0010h00001YlDvDAAV	2021-02-24	2022-02-23	365	635
0010h00001YpVcFAAV	2020-08-23	2021-08-22	365	3207
0010h00001YpVcFAAV	2021-08-23	2022-08-22	365	1968
0010h00001YpVcFAAV	2022-08-23	2023-08-22	365	1741
0010h00001YphtsAAB	2020-08-29	2021-08-28	365	1102
0010h00001YpiAEAAZ	2020-08-29	2021-08-28	365	2539
0010h00001YpiAEAAZ	2021-08-29	2022-08-28	365	1501
0010h00001YpiAEAAZ	2022-10-13	2023-10-12	365	672
0010h00001Ypk5EAAR	2020-08-30	2021-08-29	365	5859
0010h00001Ypk5EAAR	2021-08-30	2022-08-29	365	4749
0010h00001Ypk5EAAR	2022-08-30	2023-08-29	365	2834
0010h00001YplnPAAR	2020-08-31	2021-08-30	365	3941
0010h00001YplnPAAR	2021-08-31	2022-08-30	365	2685
0010h00001YpsHhAAJ	2020-10-08	2021-10-07	365	1177
0010h00001YpsHhAAJ	2021-10-08	2022-10-07	365	2276
0010h00001YpsHhAAJ	2022-10-08	2023-10-07	365	2531
0010h00001YpsSpAAJ	2020-09-04	2021-09-03	365	3313
0010h00001YpsSpAAJ	2021-09-04	2022-09-03	365	3589
0010h00001YpsSpAAJ	2022-09-04	2023-09-03	365	4678
0010h00001YpxS2AAJ	2020-10-02	2021-10-01	365	1725
0010h00001Ypxl4AAB	2021-07-29	2022-07-28	365	1941
0010h00001YpxnPAAR	2020-09-07	2021-09-06	365	1987
0010h00001YpxnPAAR	2020-09-09	2021-09-06	363	523
0010h00001YpxnPAAR	2021-07-01	2021-09-06	68	324
0010h00001YpxnPAAR	2021-09-07	2022-09-06	365	5311
0010h00001YpxnPAAR	2021-09-16	2022-09-06	356	3675
0010h00001YpxnPAAR	2022-09-07	2023-09-06	365	6928
0010h00001Yq1gLAAR	2020-09-20	2021-09-19	365	3636
0010h00001Yq1gLAAR	2021-09-20	2022-09-19	365	3601
0010h00001Yq1gLAAR	2022-09-20	2023-09-19	365	4241
0010h00001Yq2iCAAR	2020-10-01	2021-09-30	365	5548
0010h00001Yq369AAB	2020-09-12	2021-09-11	365	1004
0010h00001Yq369AAB	2021-09-12	2022-09-11	365	1018
0010h00001Yq369AAB	2022-09-12	2023-09-11	365	830
0010h00001Yq588AAB	2020-09-28	2021-09-27	365	2503
0010h00001Yq588AAB	2021-09-28	2022-09-27	365	1238
0010h00001Yq588AAB	2021-10-06	2022-09-27	357	63
0010h00001Yq588AAB	2021-10-21	2022-09-27	342	165
0010h00001Yq588AAB	2022-03-28	2022-09-27	184	252
0010h00001Yq588AAB	2022-09-28	2024-09-27	731	3819
0010h00001Yq58rAAB	2020-10-03	2021-10-02	365	2085
0010h00001Yq58rAAB	2021-10-03	2022-10-02	365	2190
0010h00001Yq58rAAB	2022-10-03	2023-10-02	365	1214
0010h00001Yq6HbAAJ	2020-09-12	2021-09-11	365	3044
0010h00001Yq6HbAAJ	2021-09-12	2022-09-11	365	2258
0010h00001Yq6HbAAJ	2022-09-12	2023-09-11	365	1823
0010h00001Yq6IeAAJ	2020-09-12	2021-09-11	365	1423
0010h00001Yq6IeAAJ	2021-09-12	2022-09-11	365	1622
0010h00001Yq6IeAAJ	2022-09-12	2023-09-11	365	3107
0010h00001Yq8O5AAJ	2020-02-18	2021-02-17	366	2229
0010h00001YqAJ3AAN	2020-09-18	2021-09-17	365	9251
0010h00001YqGC7AAN	2020-09-21	2021-09-20	365	1105
0010h00001YqGC7AAN	2021-09-21	2022-09-20	365	813
0010h00001YqGC7AAN	2022-09-21	2023-09-20	365	763
0010h00001YqGW7AAN	2020-11-07	2021-11-06	365	1124
0010h00001YqN9HAAV	2020-09-20	2021-09-19	365	3049
0010h00001YqN9HAAV	2020-11-05	2021-09-19	319	403
0010h00001YqN9HAAV	2021-09-20	2022-09-19	365	3032
0010h00001YqN9HAAV	2022-09-20	2023-09-19	365	1078
0010h00001YqSe8AAF	2020-03-07	2021-03-06	365	799
0010h00001YqSe8AAF	2021-03-07	2022-03-06	365	2004
0010h00001YqSe8AAF	2022-03-07	2023-03-06	365	1852
0010h00001YqUJgAAN	2020-10-01	2021-09-30	365	1872
0010h00001YqUJgAAN	2021-10-01	2022-09-30	365	1457
0010h00001YqUJgAAN	2022-08-31	2025-08-30	1096	2710
0010h00001YqdDRAAZ	2020-10-08	2021-10-07	365	2617
0010h00001YqdDRAAZ	2021-10-08	2022-10-07	365	1191
0010h00001YqhR8AAJ	2020-05-29	2020-10-13	138	322
0010h00001YqoDyAAJ	2020-02-27	2021-02-26	366	7930
0010h00001YqoDyAAJ	2021-02-27	2022-02-26	365	8338
0010h00001YqoDyAAJ	2022-02-27	2023-02-26	365	8828
0010h00001YqxCJAAZ	2020-02-13	2021-02-12	366	1791
0010h00001YqxCJAAZ	2021-02-13	2022-02-12	365	3159
0010h00001YqxCJAAZ	2021-07-28	2022-07-27	365	1214
0010h00001Yr8prAAB	2020-10-10	2021-10-09	365	789
0010h00001Yr8prAAB	2021-10-10	2022-10-09	365	1329
0010h00001YrK6UAAV	2020-10-21	2021-10-20	365	1202
0010h00001YrK6UAAV	2021-12-29	2022-12-28	365	1779
0010h00001YrKeRAAV	2020-10-21	2021-10-20	365	953
0010h00001YrKeRAAV	2021-03-04	2021-10-20	231	446
0010h00001YrKeRAAV	2021-04-21	2021-10-20	183	260
0010h00001YrKeRAAV	2021-10-31	2022-10-30	365	3370
0010h00001YrKeRAAV	2022-10-31	2023-10-30	365	1732
0010h00001YrNixAAF	2020-10-17	2021-10-16	365	1314
0010h00001YrRq1AAF	2020-10-15	2021-10-14	365	929
0010h00001YrRq1AAF	2021-10-15	2022-10-14	365	1531
0010h00001YrRq1AAF	2022-11-15	2023-11-14	365	1585
0010h00001YrXwAAAV	2020-10-17	2021-10-16	365	3655
0010h00001YrXwAAAV	2021-10-17	2022-10-16	365	2630
0010h00001YraejAAB	2020-10-18	2021-10-17	365	520
0010h00001YraejAAB	2021-10-18	2022-10-17	365	377
0010h00001YrarHAAR	2020-11-07	2021-11-06	365	1843
0010h00001YrarHAAR	2021-11-07	2022-11-06	365	1344
0010h00001YrarHAAR	2022-11-07	2023-11-06	365	1972
0010h00001YrarMAAR	2020-10-18	2021-10-17	365	2325
0010h00001YrkQWAAZ	2020-02-20	2021-02-19	366	3365
0010h00001YrlksAAB	2020-10-24	2021-10-23	365	1536
0010h00001YrvULAAZ	2020-10-29	2021-10-28	365	2126
0010h00001YrvULAAZ	2021-10-29	2022-10-28	365	2595
0010h00001YrvULAAZ	2022-10-29	2023-10-28	365	1204
0010h00001YrvqbAAB	2020-10-29	2021-10-28	365	910
0010h00001YrxMZAAZ	2021-06-03	2022-06-02	365	1558
0010h00001YryEsAAJ	2020-10-30	2021-10-29	365	3711
0010h00001YryEsAAJ	2021-01-04	2021-10-29	299	237
0010h00001YryEsAAJ	2021-10-30	2022-10-29	365	1804
0010h00001Ys3AqAAJ	2020-11-02	2021-11-01	365	1483
0010h00001Ys3AqAAJ	2021-11-02	2022-11-01	365	1460
0010h00001Ys3AqAAJ	2022-11-02	2023-11-01	365	2120
0010h00001Ys9HAAAZ	2020-01-23	2020-11-04	287	534
0010h00001Ys9HAAAZ	2020-11-05	2021-11-04	365	1690
0010h00001Ys9HAAAZ	2020-12-08	2021-11-04	332	1493
0010h00001Ys9HAAAZ	2021-11-05	2022-11-04	365	968
0010h00001Ys9HAAAZ	2022-11-05	2023-11-04	365	1342
0010h00001YsCzcAAF	2020-02-07	2021-02-06	366	7280
0010h00001YsFNtAAN	2020-02-06	2021-02-05	366	6162
0010h00001YsFNtAAN	2020-04-01	2021-02-05	311	817
0010h00001YsKTsAAN	2020-11-09	2021-11-08	365	2193
0010h00001YsKTsAAN	2021-11-09	2022-11-08	365	2233
0010h00001YsKTsAAN	2022-11-09	2023-11-08	365	2328
0010h00001YsUGYAA3	2020-11-21	2021-11-20	365	4790
0010h00001YsVR5AAN	2020-01-21	2021-01-20	366	1492
0010h00001YsVR5AAN	2020-11-16	2021-11-15	365	2577
0010h00001YsVl1AAF	2020-11-26	2021-11-25	365	342
0010h00001YsVl1AAF	2021-11-26	2022-11-25	365	3091
0010h00001YsVl1AAF	2022-11-26	2023-11-25	365	1882
0010h00001YsZzBAAV	2020-11-19	2021-11-18	365	1014
0010h00001YsZzBAAV	2021-11-19	2022-11-18	365	2383
0010h00001YsZzBAAV	2022-11-19	2023-11-18	365	2526
0010h00001Ysbw9AAB	2020-11-20	2021-11-19	365	1250
0010h00001Ysld7AAB	2020-11-27	2021-11-26	365	1103
0010h00001Ysld7AAB	2021-11-27	2022-11-26	365	955
0010h00001Ysld7AAB	2022-11-27	2023-11-26	365	968
0010h00001YsribAAB	2021-02-01	2022-01-31	365	4427
0010h00001Yt6T1AAJ	2020-02-18	2021-02-17	366	2093
0010h00001Yt6T1AAJ	2021-02-18	2022-02-17	365	1951
0010h00001Yt6m1AAB	2020-12-04	2021-12-03	365	1689
0010h00001Yt6m1AAB	2022-11-16	2023-11-15	365	1902
0010h00001Yt9PgAAJ	2020-12-14	2021-12-13	365	1075
0010h00001YtDeKAAV	2020-01-06	2020-01-28	23	17
0010h00001YtDeKAAV	2020-01-29	2021-01-28	366	3618
0010h00001YtDeKAAV	2020-05-25	2021-01-28	249	89
0010h00001YtDeKAAV	2021-01-29	2022-01-28	365	775
0010h00001YtDeKAAV	2021-11-26	2022-01-28	64	60
0010h00001YtDeKAAV	2022-01-29	2023-01-28	365	1215
0010h00001YtHSkAAN	2021-12-07	2022-12-06	365	7284
0010h00001YtHSkAAN	2022-12-07	2023-12-06	365	8093
0010h00001YtJJNAA3	2021-12-14	2022-12-13	365	11773
0010h00001YtJJNAA3	2022-12-14	2023-12-13	365	10280
0010h00001YtKdFAAV	2020-12-11	2021-12-10	365	4533
